20170903033001.G.INU.00.BH. 963.56591796875 1 1 1 1 1 0.00   0.00      0      0      0
20170903033001.IU.YSS.00.BH. 1261.4322509765625 1 1 1 1 1 0.00   0.00      0      0      0
20170903033001.IC.BJT.00.BH. 1096.1298828125 1 1 1 1 1 0.00   0.00      0      0      0
20170903033001.IU.INCN.00.BH. 475.41766357421875 1 1 1 1 1 0.00   0.00      0      0      0
20170903033001.IC.MDJ.00.BH. 367.8463134765625 1 1 1 1 1 0.00   0.00      0      0      0
20170903033001.IU.MAJO.00.BH. 955.7483520507812 1 1 1 1 1 0.00   0.00      0      0      0
